What operations can be performed on surds?	Simplifying, adding, subtracting, multiplying, dividing, and rationalising the denominator.	surds
Synchronous transmission	Data is sent in time with a clock signal, so sender and receiver are synchronised to the same clock.	synchronous-transmission
How do sender and receiver know when to send/receive data in synchronous transmission?	They are synchronised to the same clock signal, so they know when to send/receive without extra signals.	synchronous-transmission
What is a disadvantage of synchronous transmission regarding the clock?	The sender and receiver need to be synchronised to the same clock signal, and they must always listen to it, even when no data is sent.	synchronous-transmission
What is a main advantage of synchronous transmission over asynchronous transmission?	Once synchronised, data can be sent without extra signals like start/stop bits, making it faster with no overhead.	synchronous-transmission
What types of system software are mentioned?	Operating systems, utility programs, dynamic libraries, and code translators (translators).	systems-software
How do you find the gradient of the tangent to a curve at a specific point?	Differentiate the function to get its derivative, then substitute the x-coordinate of the point into the derivative.	tangent-from-differentiation
What is the derivative of \(f(x) = x^3 - 2x + 1\)?	\(f&#39;(x) = 3x^2 - 2\)	tangent-from-differentiation
What is the gradient of the tangent to \(f(x) = x^3 - 2x + 1\) at \(x = 2\)?	\(10\)	tangent-from-differentiation
How do you find the y-coordinate of the point where the tangent touches the curve?	Substitute the x-coordinate into the original function \(f(x)\).	tangent-from-differentiation
What is the point of tangency for \(f(x) = x^3 - 2x + 1\) at \(x = 2\)?	\((2, 5)\)	tangent-from-differentiation
What formula is used to find the full equation of the tangent given gradient \(m\) and a point \((x_1, y_1)\)?	\(y = mx + c\), where \(c\) is found by substituting the point.	tangent-from-differentiation
What is the equation of the tangent to \(f(x) = x^3 - 2x + 1\) at \(x = 2\)?	\(y = 10x - 15\)	tangent-from-differentiation
What is the derivative of \(f(x) = 2x^2 + 3x + 1\)?	\(f&#39;(x) = 4x + 3\)	tangent-from-differentiation
What is the gradient of the tangent to \(f(x) = 2x^2 + 3x + 1\) at \(x = -1\)?	\(-1\)	tangent-from-differentiation
What is the point of tangency for \(f(x) = 2x^2 + 3x + 1\) at \(x = -1\)?	\((-1, 0)\)	tangent-from-differentiation
What is the equation of the tangent to \(f(x) = 2x^2 + 3x + 1\) at \(x = -1\)?	\(y = -x - 1\)	tangent-from-differentiation
What is \(\tanh\) in terms of \(\sinh\) and \(\cosh\)?	\(\tanh = \frac{\sinh}{\cosh}\)	tanh
How do you derive the formula for \(\tanh\) using exponentials?	\(\tanh \equiv \frac{e^x - e^{-x}}{2} \div \frac{e^x + e^{-x}}{2}\), which simplifies to \(\tanh \equiv \frac{e^x - e^{-x}}{e^x + e^{-x}}\)	tanh
What are the two main temperature scales?	°Celsius and Kelvin	temperature-scale
How do you convert from Celsius to Kelvin?	Add 273.15 to the Celsius value: \(T = \theta + 273.15\)	temperature-scale
How do you convert from Kelvin to Celsius?	Subtract 273.15 from the Kelvin value: \(\theta = T - 273.15\)	temperature-scale
What does \(\theta\) represent in a formula?	Temperature in degrees Celsius	temperature-scale
What does \(T\) represent in a formula?	Temperature in Kelvin	temperature-scale
How are the Celsius and Kelvin scales related in terms of their step size?	They have the same scale, but different starting points.	temperature-scale
When an object is falling through a fluid, what eventually happens to the forces acting on it?	The resistive forces (drag or friction) become equal in magnitude to the driving force (usually gravity), so the object stops accelerating and continues to move at a constant velocity.	terminal-velocity
What is terminal velocity?	The constant velocity an object reaches when the resistive forces (drag or friction) are equal in magnitude to the driving force (usually gravity), causing acceleration to stop.	terminal-velocity
What causes an object to speed up when it first starts falling through a fluid?	The force of gravity causing it to accelerate downwards.	terminal-velocity
How does drag force change as an object’s velocity increases while falling?	The drag force increases at a faster rate than the velocity.	terminal-velocity
At terminal velocity, what is the relationship between drag force and weight?	The drag force becomes equal in magnitude to the weight of the object.	terminal-velocity
What happens to an object’s motion at terminal velocity?	It stops accelerating but continues to move (fall) at a constant velocity.	terminal-velocity
How does an object’s mass affect its terminal velocity?	A heavier object has a greater weight,<br/>so it needs a greater drag force to balance the weight,<br/>so it must fall faster to generate that drag,<br/>resulting in a higher terminal velocity.	terminal-velocity
How does surface area (and streamlining) affect terminal velocity?	A larger surface area increases the drag force for a given velocity,<br/>so it can balance the weight at a lower velocity,<br/>resulting in a lower terminal velocity.	terminal-velocity
How does the density of the fluid affect terminal velocity?	A denser fluid increases the drag force for a given velocity,<br/>so it can balance the weight at a lower velocity,<br/>resulting in a lower terminal velocity.	terminal-velocity
Define “text encoding” in computing.	Encoding is converting human-readable text (letters, numbers, and symbols) into a binary number that a computer can understand.	text-encoding
What does the binary number 01000001 represent in a text encoding scheme?	It might represent the letter “A”, as 01000001 equals the decimal value 65.	text-encoding
What is an encoding scheme?	A standard which defines that “this character should be represented by this number,” allowing binary numbers to be looked up and converted back to characters.	text-encoding
What is a ‘character code’?	A number which represents a particular character within a specific encoding scheme.	text-encoding
What does it mean to say “The ASCII character code for ‘A’ is 65”?	It means that in the ASCII encoding scheme, the letter ‘A’ is represented by the number 65.	text-encoding
threshold frequency	The minimum frequency of light needed to cause electrons to be emitted from a metal.	threshold-frequency
work function	The minimum energy needed to emit an electron from a metal.	threshold-frequency
Why is the threshold frequency a minimum?	Energy is directly proportional to frequency (\(E = hf\)), and the work function is a minimum energy, so the threshold frequency is also a minimum; some electrons need more energy (higher frequency) to be emitted.	threshold-frequency
How do you calculate the threshold frequency from the work function?	Set the photon energy equal to the work function: \(\phi = h f\), then rearrange to \(f = \frac{\phi}{h}\).	threshold-frequency
What is the formula for the energy of a photon?	\(E = h f\), where \(E\) is energy in joules, \(h\) is Planck’s constant (\(6.63 \times 10^{-34}\) J·s), and \(f\) is frequency in hertz.	threshold-frequency
What happens if light incident on a metal has a frequency below the threshold frequency?	No electrons will be emitted, no matter how intense the light is.	threshold-frequency
Maths - Disguised Logarithm Equations	"How do you solve \(\log_5{125}\)?	\(\log_5{125} = 3\) because \(5^3 = 125\)<br/>This is a disguised logarithm equation where the argument is a power of the base."	topic-list
Maths - Exponential Graphs	"What shape does an exponential graph \(y = a^x\) have?	An exponential graph increases rapidly for \(a&gt;1\); it passes through \((0,1)\) and approaches the x-axis as \(x\) tends to negative infinity."	topic-list
Maths - Exponential Graph Gradient	"How do you find the gradient of an exponential graph at a point?	The gradient is given by the derivative \(dy/dx = a^x \ln(a)\) for \(y=a^x\)."	topic-list
Maths - Base e Exponentials	"What is the function \(y = e^x\)?	\(y = e^x\) is an exponential function with base \(e\), where \(e \approx 2.71828\). Its derivative is itself (\(dy/dx = e^x\))."	topic-list
Maths - Converting Exponentials to Base e	"How do you convert \(a^x\) to base \(e\)?	\(a^x = e^{x \ln(a)}\)."	topic-list
Maths - Natural Logarithm Graphs	"What is the shape of \(y = \ln(x)\)?	\(y = \ln(x)\) is the inverse of \(y = e^x\); it passes through \((1,0)\), increases slowly, and has a vertical asymptote at \(x=0\)."	topic-list
Maths - Exponential Growth	"What defines exponential growth?	Exponential growth occurs when a quantity increases at a rate proportional to its current value, modeled by \(y = A e^{kt}\) with \(k&gt;0\)."	topic-list
Maths - Exponential Decay	"What defines exponential decay?	Exponential decay occurs when a quantity decreases at a rate proportional to its current value, modeled by \(y = A e^{-kt}\) with \(k&gt;0\)."	topic-list
Maths - Compound Interest	"How is compound interest calculated?	\(A = P(1 + r/n)^{nt}\), where \(P\) is principal, \(r\) is annual rate, \(n\) is number of compounding periods per year, \(t\) is time in years."	topic-list
Maths - Logarithmic Scale Graphs	"What is a logarithmic scale graph?	A graph where one or both axes use a logarithmic scale, so equal distances represent multiplicative changes (e.g., orders of magnitude)."	topic-list
Maths - Binomial Expansion Definition	"What is a binomial expansion?	The expansion of \((a+b)^n\) into a sum of terms involving powers of \(a\) and \(b\) with binomial coefficients."	topic-list
Maths - Binomial Combination	"What is \(\binom{n}{r}\)?	\(\binom{n}{r}\) is the binomial coefficient, equal to \(\frac{n!}{r!(n-r)!}\), representing the number of combinations of \(n\) items taken \(r\) at a time."	topic-list
Maths - Common Binomial Values	"What are common binomial values?	\(\binom{n}{0} = 1\), \(\binom{n}{1} = n\), \(\binom{n}{n-1} = n\), \(\binom{n}{n} = 1\)."	topic-list
Maths - Binomial Expansion of a Single Term	"How is \((1+x)^n\) expanded for small \(x\)?	\((1+x)^n = 1 + nx + \frac{n(n-1)}{2!}x^2 + \dots\) for $"	topic-list
Maths - Binomial Theorem	"State the Binomial Theorem.	\((a+b)^n = \sum_{r=0}^n \binom{n}{r} a^{n-r} b^r\)."	topic-list
Maths - Binomial Approximation	"When is binomial approximation used?	For \((1+x)^n\) when $"	topic-list
Maths - Binomial Expansion Using Factorials	"How is \(\binom{n}{r}\) expressed using factorials?	\(\binom{n}{r} = \frac{n!}{r!(n-r)!}\)."	topic-list
Physics - Gravitational Acceleration	"What is gravitational acceleration?	The acceleration of an object due to gravity near Earth’s surface, approximately \(g = 9.81 \, \text{m/s}^2\) downward."	topic-list
Physics - Free Fall	"What is free fall?	Motion under the influence of gravity only, with no other forces like air resistance."	topic-list
Physics - Experiment to Calculate g	"How is \(g\) measured experimentally?	Using methods like timing a falling object or using a pendulum, calculating \(g\) from \(T = 2\pi\sqrt{L/g}\)."	topic-list
Physics - Projectile Motion	"What is projectile motion?	Motion of an object under gravity with an initial velocity; it follows a parabolic path in two dimensions (horizontal and vertical)."	topic-list
Physics - Vertical Projectile Motion	"What characterizes vertical projectile motion?	Only vertical motion under gravity; vertical acceleration \(= -g\), vertical velocity changes linearly."	topic-list
Physics - Horizontal Projectile Motion	"What is horizontal projectile motion?	Initial velocity is horizontal; horizontal velocity is constant, vertical motion is accelerated downward by \(g\)."	topic-list
Physics - Angled Projectile Motion	"What is angled projectile motion?	Initial velocity at an angle; horizontal component constant, vertical component has acceleration \(g\)."	topic-list
Physics - Friction	"What is friction?	A force opposing relative motion between surfaces, proportional to normal force; \(F_f \le \mu N\)."	topic-list
Physics - Drag	"What is drag?	A force resisting motion through a fluid (air or water), depending on speed, area, and fluid density."	topic-list
Physics - Lift	"What is lift?	A force perpendicular to the direction of motion in a fluid, generated by pressure differences (e.g., on wings)."	topic-list
Physics - Terminal Velocity	"What is terminal velocity?	The constant speed reached when drag equals gravitational force, resulting in zero net acceleration."	topic-list
Physics - First Law of Motion	"State Newton’s First Law of Motion.	An object remains at rest or in uniform motion unless acted upon by a net external force."	topic-list
Physics - Second Law of Motion	"State Newton’s Second Law of Motion.	\(F = ma\); net force equals mass times acceleration."	topic-list
Physics - Third Law of Motion	"State Newton’s Third Law of Motion.	For every action, there is an equal and opposite reaction; forces occur in pairs."	topic-list
Physics - Momentum	"What is momentum?	\(p = mv\), the product of mass and velocity; a vector quantity."	topic-list
Physics - Momentum and Force	"How are momentum and force related?	\(F = \Delta p / \Delta t\), net force equals rate of change of momentum."	topic-list
Physics - Impulse	"What is impulse?	\(J = F \Delta t = \Delta p\), change in momentum due to a force over time."	topic-list
Physics - Conservation of Momentum	"State conservation of momentum.	In a closed system, total momentum before an interaction equals total momentum after."	topic-list
Physics - Elastic Collision	"What is an elastic collision?	A collision where both momentum and kinetic energy are conserved."	topic-list
Physics - Inelastic Collision	"What is an inelastic collision?	A collision where momentum is conserved but kinetic energy is not; objects may stick together."	topic-list
Physics - Explosion Momentum	"How does momentum apply in an explosion?	Total initial momentum is zero; after explosion, the total momentum of fragments sums to zero."	topic-list
Physics - Density	"What is density?	\(\rho = m/V\), mass per unit volume."	topic-list
Physics - Work Done	"What is work done?	\(W = F \cdot d\) for constant force in direction of displacement; energy transferred by a force."	topic-list
Physics - Calculating Work Done	"How is work done calculated?	\(W = Fd \cos \theta\), where \(\theta\) is the angle between force and displacement."	topic-list
Physics - Work Done at an Angle	"How do you calculate work when force is at an angle?	\(W = Fd \cos \theta\), only the component of force in the direction of displacement does work."	topic-list
Physics - Force-Displacement Graphs	"What does area under a force-displacement graph represent?	The area equals the work done by the force."	topic-list
Physics - Power	"What is power?	\(P = W/t = Fv\), rate of doing work or transferring energy."	topic-list
Physics - Conservation of Energy	"State conservation of energy.	Energy cannot be created or destroyed, only transformed from one form to another."	topic-list
Physics - Efficiency	"What is efficiency?	Efficiency = (useful output energy / total input energy) \(\times 100\%\)."	topic-list
Physics - Energy Sources	"What are examples of energy sources?	Renewable (solar, wind, hydro) and non-renewable (coal, oil, gas, nuclear)."	topic-list
Physics - Energy Forms	"What are forms of energy?	Kinetic, potential (gravitational, elastic), thermal, chemical, nuclear, electrical, light, sound."	topic-list
Physics - Kinetic Energy	"What is kinetic energy?	\(KE = \frac{1}{2}mv^2\), energy due to motion."	topic-list
Physics - Gravitational Potential Energy	"What is gravitational potential energy?	\(GPE = mgh\), energy due to position in a gravitational field."	topic-list
Physics - Elastic Potential Energy	"What is elastic potential energy?	\(EPE = \frac{1}{2}kx^2\) for a spring, energy stored due to deformation."	topic-list
What is a torque?	A torque measures the magnitude of the turning effect (moment) caused by a couple.	torque
What is the turning effect of a couple the sum of?	The turning effect is the sum of both moments in the couple.	torque
A couple has a \(5N\) force \(2m\) from the pivot and a \(5N\) force \(3m\) from the pivot, both clockwise. What is the torque?	First moment: \(5\times2=10Nm\)<br/>Second moment: \(5\times3=15Nm\)<br/>Total torque: \(10Nm+15Nm=25Nm\)	torque
How can you calculate the torque for a couple without adding individual moments?	Multiply the force by the distance between the couple’s forces: \(\text{torque}=Fd\)	torque
What is the formula for torque?	<ma>\text{torque}=Fd</ma>	torque
In the torque formula \(Fd\), what does \(F\) represent?	\(F\) is the magnitude of a single force (one component of the couple).	torque
In the torque formula \(Fd\), what does \(d\) represent?	\(d\) is the distance between the couple’s forces.	torque
What are the units of torque?	Newton-metres (Nm).	torque
Two forces of \(8N\) act clockwise on a metal bar, \(9m\) away from each other. Find the turning effect.	\(M=Fd\)<br/>\(M=8N\times9m\)<br/>\(M=72Nm\)	torque
The torque on a stick is \(7Nm\). The perpendicular distance between the couple is \(3.5m\). Find the sum of the magnitudes of the forces acting.	\(M=Fd\)<br/>\(F=\frac Md\)<br/>\(F=\frac7{3.5}\)<br/>\(F=2N\) (for one force)<br/>Sum of both forces: \(2N\times2=4N\)	torque
What is the relationship between the expected values of \(Y\) and \(X\) when \(Y = aX + b\)?	\(E(Y) = aE(X) + b\)	transforming-discrete-random-probabilities
What is the relationship between the variance of \(Y\) and the variance of \(X\) when \(Y = aX + b\)?	\(Var(Y) = a^2 Var(X)\)	transforming-discrete-random-probabilities
Given a discrete random variable \(Y = aX + b\), what is the formula to find \(E(Y)\) if \(E(X)\) is known?	\(E(Y) = aE(X) + b\)	transforming-discrete-random-probabilities
Given a discrete random variable \(Y = aX + b\), what is the formula to find \(Var(Y)\) if \(Var(X)\) is known?	\(Var(Y) = a^2 Var(X)\)	transforming-discrete-random-probabilities
What does transposing a matrix do?	Makes the rows into columns and the columns into rows, flipping the matrix across its diagonal.	transposing-matrices
How do you denote the transpose of matrix \(\mathbf{A}\)?	\(\mathbf{A}^T\).	transposing-matrices
Given \(\mathbf{A} = \begin{bmatrix} 1 &amp; 2 &amp; 3 \\ 4 &amp; 5 &amp; 6 \end{bmatrix}\), what is \(\mathbf{A}^T\)?	\(\mathbf{A}^T = \begin{bmatrix} 1 &amp; 4 \\ 2 &amp; 5 \\ 3 &amp; 6 \end{bmatrix}\).	transposing-matrices
Find the transpose of \(\mathbf{B} = \begin{bmatrix} 7 &amp; 8 \\ 9 &amp; 10 \\ 11 &amp; 12 \end{bmatrix}\).	\(\mathbf{B}^T = \begin{bmatrix} 7 &amp; 9 &amp; 11 \\ 8 &amp; 10 &amp; 12 \end{bmatrix}\).	transposing-matrices
Find the transpose of \(\mathbf{C} = \begin{bmatrix} 13 &amp; 14 &amp; 15 \\ 16 &amp; 17 &amp; 18 \end{bmatrix}\).	\(\mathbf{C}^T = \begin{bmatrix} 13 &amp; 16 \\ 14 &amp; 17 \\ 15 &amp; 18 \end{bmatrix}\).	transposing-matrices
Find the transpose of \(\mathbf{D} = \begin{bmatrix} a &amp; b \\ c &amp; d \end{bmatrix}\).	\(\mathbf{D}^T = \begin{bmatrix} a &amp; c \\ b &amp; d \end{bmatrix}\).	transposing-matrices
Find the transpose of \(\mathbf{E} = \begin{bmatrix} 1 &amp; 2 \\ 3 &amp; 4 \\ 5 &amp; 6 \end{bmatrix}\).	\(\mathbf{E}^T = \begin{bmatrix} 1 &amp; 3 &amp; 5 \\ 2 &amp; 4 &amp; 6 \end{bmatrix}\).	transposing-matrices
What is a shared server node?	A hosting setup where multiple websites are hosted on the same server by a hosting company, typically used for small sites.	types-of-server-hosting
What is a dedicated server node?	A hosting setup where a company or person has the entire server to themselves, which is more expensive and often requires self-management.	types-of-server-hosting
What is a Cloud Delivery Network (CDN)?	A network of servers distributed around the world; when a user accesses a website, the nearest CDN server responds to the request.	types-of-server-hosting
What are two advantages of using a CDN?	Faster data delivery because data travels a shorter distance; it provides redundancy, so if one server goes down, other servers can still respond.	types-of-server-hosting
What is a limitation of hosting on a CDN?	Only static sites can be hosted on a CDN.	types-of-server-hosting
What is a static site?	A site that contains a set of pre-existing files (e.g., HTML, CSS, Javascript) and does not rely on a central server to generate files upon request.	types-of-server-hosting
What is the purpose of adding a decimal prefix to a unit?	It changes the magnitude (power of 10) of the unit/amount.	unit-prefixes
What prefix and symbol represent a factor of \(10^{-15}\)?	femto (f)	unit-prefixes
What prefix and symbol represent a factor of \(10^{-9}\)?	nano (n)	unit-prefixes
What prefix and symbol represent a factor of \(10^{-6}\)?	micro (µ)	unit-prefixes
What prefix and symbol represent a factor of \(10^{-3}\)?	milli (m)	unit-prefixes
What prefix and symbol represent a factor of \(10^{-2}\)?	centi (c)	unit-prefixes
What prefix and symbol represent a factor of \(10^{-1}\)?	deci (d)	unit-prefixes
What prefix and symbol represent a factor of \(10^{3}\)?	kilo (k)	unit-prefixes
What prefix and symbol represent a factor of \(10^{6}\)?	mega (M)	unit-prefixes
What prefix and symbol represent a factor of \(10^{9}\)?	giga (G)	unit-prefixes
What prefix and symbol represent a factor of \(10^{12}\)?	tera (T)	unit-prefixes
What prefix and symbol represent a factor of \(10^{15}\)?	peta (P)	unit-prefixes
How do you convert 5 kilometres to metres?	\(5 \times 10^{3}\) m = 5000 m	unit-prefixes
How do you convert 2500 milligrams to grams?	\(2500 \times 10^{-3}\) g = 2.5 g	unit-prefixes
How do you convert 3 megabytes to bytes?	\(3 \times 10^{6}\) B = 3,000,000 B	unit-prefixes
How do you convert 0.75 gigawatts to watts?	\(0.75 \times 10^{9}\) W = 750,000,000 W	unit-prefixes
How do you convert 120 centimeters to meters?	\(120 \times 10^{-2}\) m = 1.2 m	unit-prefixes
How do you convert 0.005 terabytes to megabytes?	\(0.005 \times 10^{12}\) B = \(5 \times 10^{9}\) B = 5000 MB	unit-prefixes
How do you convert 732 femtometers to meters?	\(732 \times 10^{-15}\) m = \(7.32 \times 10^{-13}\) m	unit-prefixes
What are the two main units of energy?	Joules and Kilowatt-hours (kWh).	units-of-energy
What is one joule defined as?	One watt-second, the energy transferred when one watt of power is applied for one second.	units-of-energy
What is one kilowatt-hour (\(kWh\)) defined as?	The energy transferred when one kilowatt (1000 watts) of power is applied for one hour (3600 seconds).	units-of-energy
How many joules are in one kilowatt-hour?	\(1 \text{ kWh} = 3,600,000 \text{ J}\).	units-of-energy
Show the calculation to convert 1 kWh to joules.	\(1 \text{ kWh} = 1000 \text{ W} \times 3600 \text{ s} = 3,600,000 \text{ J}\).	units-of-energy
Where are kilowatt-hours commonly used?	In things like electricity bills.	units-of-energy
What is a USB (Universal Serial Bus)?	The standard protocol we use for connecting peripherals like keyboards, mice, printers, and external hard drives to a computer.	universal-serial-bus
What was one major problem before the invention of USBs?	There were many different types of ports and connectors for different devices, requiring many cables and specific input/output controllers for each device type.	universal-serial-bus
How do USBs simplify computer hardware?	By providing a single standard for connectors and protocols, so a computer only needs one input controller and one output controller to handle all USB devices.	universal-serial-bus
What are two of the main advantages of the USB universal standard?	1. A single port and cable can connect a wide variety of devices. <br/> 2. It reduces the complexity and cost of manufacturing computers by requiring fewer controllers.	universal-serial-bus
What is an unsigned binary number?	It is a binary number that can only represent non-negative values (zero and positive integers), where all bits are used to represent the magnitude of the number.	unsigned-binary
What are the possible values of an unsigned 3-bit binary number?	000 (0), 001 (1), 010 (2), 011 (3), 100 (4), 101 (5), 110 (6), 111 (7).	unsigned-binary
How do you calculate the maximum value of an unsigned binary number with \(n\) bits?	The maximum value is \(2^n - 1\).	unsigned-binary
What is the maximum value for an unsigned 5-bit binary number?	\(2^5 - 1 = 31\).	unsigned-binary
What makes a nucleus unstable?	The strong nuclear force has a short range (\(3 \times 10^{-15}\) m). For large nuclei, protons exceed this range so the force cannot hold the nucleus together, making it unstable.	unstable-nuclei
Question / Key Term	Answer / Definition	uses-of-polarisation
What happens to light when it reflects off a flat surface like water or a road?	It becomes partially polarised, meaning the reflected light waves oscillate more in one direction than others, creating glare.	uses-of-polarisation
How can glare from reflected light be reduced?	By using polarising filters (e.g., in polarised sunglasses) that only allow light waves oscillating in a certain direction to pass through, blocking the polarised reflected light.	uses-of-polarisation
How do LCD screens use polarisation to improve contrast?	An LCD screen has a backlight that produces unpolarised light. This light passes through polarising filters that stop certain directions of oscillation, allowing only light oscillating in a specific direction to pass through, improving contrast and viewing angles.	uses-of-polarisation
What is the main benefit of polarised sunglasses?	They reduce glare from surfaces like water, roads, and snow by only allowing light oscillating in the right direction to pass through, making it easier to see in bright conditions and reducing eye strain.	uses-of-polarisation
What prior knowledge is needed for understanding uses of polarisation?	[Polarised waves](/polarised-wave) and [Polarisation](/polarisation).	uses-of-polarisation
What are four real-life uses of polarisation listed in the note?	Reducing glare from surfaces, improving contrast in LCD screens, reducing reflections in photography, and polarised sunglasses.	uses-of-polarisation
How does reducing glare from surfaces improve visibility?	By blocking the direction of polarised reflected light (e.g., from a wet road or ocean surface), the glare is reduced, making it easier to see other things.	uses-of-polarisation
Utility programs	Utility programs are system software that help manage a computer’s resources, but are not strictly needed to run the computer; they are often bundled with the operating system for useful extra tools.	utility-programs
What are utility programs?	System software that helps manage computer resources but isn’t strictly needed to run the computer; often bundled with the OS.	utility-programs
Are utility programs strictly necessary to run a computer?	No, they are not strictly needed.	utility-programs
How are utility programs typically provided?	They are often bundled in with the operating system.	utility-programs
Give six examples of utility programs.	File management tools (e.g., file explorers), Disk management tools (e.g., defragmenters), System monitoring tools (e.g., task managers), Backup tools (may be incremental or full), Antivirus software, Compression tools (e.g., ZIP utilities).	utility-programs
What is an example of a file management utility?	File explorers.	utility-programs
What is an example of a disk management utility?	Defragmenters.	utility-programs
What is an example of a system monitoring utility?	Task managers.	utility-programs
What are the two types of backup tools mentioned?	Incremental or full backups.	utility-programs
What is an example of a compression utility?	ZIP utilities.	utility-programs
What symbol represents variance?	\(\sigma^2\)	variance
How does variance compare to range as a measure of spread?	Variance is a better measurement because it takes into account all values in the set, not just the absolute extremes.	variance
What is the relationship between variance and standard deviation?	Variance is the standard deviation squared, written as \(\sigma^2\).	variance
What is the formula for variance using the mean of squares and square of the mean?	\(\sigma^2 = \overline{x^2} - \overline{x}^2\), where \(\overline{x^2}\) is the mean of squares and \(\overline{x}^2\) is the square of the mean.	variance
What is the formula for variance when calculating directly from values?	\(\sigma^2 = \frac{\sum(x-\overline{x})^2}{n}\)	variance
What is the rearranged formula for variance that avoids calculating differences from the mean?	\(\sigma^2 = \frac{\sum x^2}{n} - \left(\frac{\sum x}{n}\right)^2\)	variance
How do you calculate variance step by step?	1. Calculate the mean of the set.<br/>2. For each number, calculate the difference between it and the mean, then square it.<br/>3. Average the sum of squared differences by dividing by the number of values.	variance
What is the general vector form for the equation of a line?	\(\vec r = \vec a + \lambda \vec d\)	vector-line-equation
How do you find the vector between two points \(A\) and \(B\)?	\(\vec{AB} = \vec b - \vec a\)	vector-line-equation
Find the vector between \(A=(-2,4)\) and \(B=(3,7)\).	\(\vec{AB} = \pmatrix{5\\3}\)	vector-line-equation
Find the vector \(\vec{BC}\) for points \(A=(1,2,3)\), \(B=(4,0,5)\) and \(C=(2,6,1)\).	\(\vec{BC} = \pmatrix{-2\\6\\-4}\)	vector-line-equation
How do you find the vector equation of the line through points \((2,3)\) and \((5,1)\)?	\(\vec r = \pmatrix{2\\3} + \lambda \pmatrix{3\\-2}\)	vector-line-equation
Why might you simplify a direction vector like \(\pmatrix{3\\6\\3}\) to \(\pmatrix{1\\2\\1}\)?	Because the magnitude is not important for the direction, so we can simplify it.	vector-line-equation
Find a vector equation of the line between points \((1,0,2)\) and \((4,6,5)\).	\(\vec r = \pmatrix{1\\0\\2} + \lambda \pmatrix{1\\2\\1}\)	vector-line-equation
Find a vector equation of the line between points \((-2,4)\) and \((1,-2)\).	\(\vec r = \pmatrix{-2\\4} + \lambda \pmatrix{1\\-2}\)	vector-line-equation
What is the length (magnitude) of the direction vector \(\pmatrix{4\\-2\\-4}\)?	$	vector-line-equation
Given \(A=(3,1,4)\), \(AQ=18\), and the line \(r=\pmatrix{1\\2\\3}+\lambda\pmatrix{4\\-2\\-4}\), what are the possible coordinates for \(Q\)?	\(Q = \pmatrix{13\\-4\\-9}\) or \(\pmatrix{-11\\8\\15}\)	vector-line-equation
If $\lambda \times	\vec d	vector-line-equation
Vector quantity	Unlike a scalar quantity, a vector quantity is a measurement which has both a <strong>magnitude</strong> and a <strong>direction</strong>.	vector-quantity
How can you identify a vector quantity from its sign?	If a value can have a positive or negative value, it’s likely to be a vector quantity because the sign can indicate the direction.	vector-quantity
Is velocity a vector or a scalar quantity?	Velocity is a vector quantity because it has a speed (magnitude) and a direction (e.g. north, south).	vector-quantity
What is the vector quantity that has speed as its magnitude?	Velocity (the magnitude of velocity is speed).	vector-quantity
Give an example of a vector quantity from the list of displacement, velocity, acceleration, force, momentum, field strength, and current.	Displacement (or velocity, acceleration, force, momentum, field strength, current).	vector-quantity
What is shown on a velocity-time graph?	The velocity of an object on the y-axis and time on the x-axis, showing how fast an object is moving and in which direction over a period of time.	velocity-time-graph
How do you find displacement from a velocity-time graph?	The displacement is the area under the graph between those times.	velocity-time-graph
How can you calculate the area under a velocity-time graph?	Using integration if the equation is known, or by drawing triangles, rectangles, or trapeziums to estimate the area.	velocity-time-graph
How do you find the velocity at a specific time from a velocity-time graph?	The velocity is the value of the graph at that time, read directly off the graph.	velocity-time-graph
How do you find the acceleration at a specific time from a velocity-time graph?	The acceleration is the gradient of the graph at that time, found by drawing a tangent and finding its gradient, or by differentiation if an equation is known.	velocity-time-graph
How do you find the average acceleration between two points in time?	The average acceleration is the change in velocity divided by the change in time, using the acceleration formula.	velocity-time-graph
What is velocity?	Velocity measures how much displacement changes every second, and it measures the rate of change of displacement in a specific direction, making it a vector quantity.	velocity
How do you calculate velocity?	\(v = \frac{s}{t}\), where \(s\) is displacement and \(t\) is time.	velocity
What is the formula linking displacement, velocity, and time?	\(s = vt\) and \(v = \frac{s}{t}\).	velocity
What units are displacement, velocity, and time measured in?	Displacement \(s\) is in metres (\(m\)), velocity \(v\) is in metres per second (\(ms^{-1}\)), and time \(t\) is in seconds (\(s\)).	velocity
What does the velocity formula calculate?	It calculates the <em>average</em> velocity.	velocity
A van drives 200m in 10s. Calculate the velocity.	\(v = \frac{200}{10} = 20\), answer: \(20ms^{-1}\).	velocity
A car drives 75m in 5s. Calculate the velocity.	\(v = \frac{75}{5} = 15\), answer: \(15ms^{-1}\).	velocity
A car drives south 50m then north 150m in 20s. Calculate the average velocity.	Displacement = \(150m - 50m = 100m\) north. \(v = \frac{100}{20} = 5\), answer: \(5ms^{-1}\) north.	velocity
A bike drives 10m in 20s. Calculate the velocity.	\(v = \frac{10}{20} = 0.5\), answer: \(0.5ms^{-1}\).	velocity
A truck drives 240m in 8s. Calculate the velocity.	\(v = \frac{240}{8} = 30\), answer: \(30ms^{-1}\).	velocity
A car drives 300m in 12s. Calculate the velocity.	\(v = \frac{300}{12} = 25\), answer: \(25ms^{-1}\).	velocity
